id	clr	W
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.44951917289485	11
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;__;__	0.13805014631791904	4
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__	3.061019936408234	11
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	0.9248235575981532	4
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	0.909708259771465	7
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	2.709845791635274	12
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga	5.759411487581221	20
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;__	2.0220836439379117	11
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.6099122586889345	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];__	1.7055828283083072	6
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter	1.178201927429206	9
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea	2.1375450162828358	6
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;__	1.9982610872232192	0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	6.950895095740992	22
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Ferruginibacter	4.502445425147522	17
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Parasegitibacter	4.038807173005912	17
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Trachelomonas	6.699004474343095	33
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	0.11681754597199466	2
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__;g__	3.2032937978241742	12
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	2.38306563824164	12
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	0.6421484857090434	9
k__Bacteria;p__Chloroflexi;c__Anaerolineae;__;__;__	7.0496512552789765	15
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	1.8037828757445895	11
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31;f__S47;g__	2.744104342804081	11
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__Anaerolinea	6.670202390158666	15
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__	1.7384731128828104	2
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea	2.8600148481129297	11
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea	0.12165822471275552	8
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__;g__	6.10957092961393	14
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__;g__	1.8684275646747504	11
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__;g__	0.3710903796498341	6
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__	1.331714932804193	10
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__;g__	8.50339023259565	14
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50;f__;g__	1.636469328807072	11
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.12698169559169215	7
k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__	0.8128678876285833	6
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__	1.80908848202284	10
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__	5.570310514599578	13
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__	1.0520429633583113	9
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__	2.9841913622778318	6
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	0.00505948153101005	8
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	2.292075916008994	1
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Elev-1554;f__;g__	1.704077295068492	9
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__JG30-KF-AS9;f__;g__	5.649178972017003	17
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__	1.3818124145658084	9
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10;f__;g__	2.778221100077886	2
k__Bacteria;p__Chloroflexi;c__P2-11E;o__;f__;g__	0.8023342971394174	10
k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__	0.12938736206799398	2
k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__;g__	2.647739740977751	10
k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__	1.2391703653426842	3
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;__;__	2.1155304526543093	11
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__	19.416616805263335	269
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__	1.4111459913682685	2
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;__;__	0.24055921351947876	3
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__	0.017654962141364066	2
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570;g__	5.170406782343936	13
k__Bacteria;p__Chloroflexi;c__TK17;o__;f__;g__	0.4143837257586577	6
k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__;g__	0.8579681115252323	6
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__;g__	4.712952507053849	3
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Ellin6537;f__;g__	1.6702467266411753	10
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__	1.9029453447138036	0
